FullNameCache,Country,Locality,Latitude,Longitude,CollectionDateBegin,outlier_detected,outlier_status,outlier_confidence,outlier_severity,outlier_score,outlier_primary_detector,outlier_primary_field,outlier_model_count,llm_flagged,outlier_reason,outlier_summary
Scirpoides holoschoenus subsp. australis (L.) Soják,Germany,"Germany: Brandenburg, Westl. Brandenburg, an der Havelfähre östl. des Plauer Sees, nördl. Wilhelmsdorf, am Autowendeplatz. Übergang Trockenrasen zu Phragmitetum. 09.07.1996, Leg.: K. Kiffe s. n. ex herb. / ded. : ex Herbarium Karl Kiffe.",52.383338928222656,12.48332977294922,1996-07-09,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Carex echinata Murray,Germany,"Germany: Bayern, LK Cham, N Kleiner Arbersee, TK 6844/4. Fichtenwald. Alt.: 700m - 920m. 05.08.1995, Leg.: R. Eisenblätter & E. Willing 2020 D.",49.125,13.116669654846191,1995-08-05,True,confirmed,85,medium,0.85,semantic_rule_detector,"country,locality",1,False,"Country is Germany, but the locality text contains strong foreign-country indicators.This can imply that the sample is collected abroad.","Medium outlier detected in country,locality by semantic_rule_detector."
Silene conica L. subsp. conica,Germany,"Germany: Niedersachsen, Nordseeinsel Juist. Tertiärdüne, Trockenrasen. 06.07.1999, Leg.: E. Royl 6557.",53.66667175292969,7.0,1999-07-06,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Senecio jacobaea L. subsp. jacobaea,Germany,"Germany: Schleswig-Holstein, 15 km S of Flensburg, near Oeversee. dry slope. Alt.: 35m. 27.07.1989, Leg.: K. Larsen & S. S. Larsen 40492. ex herb. / ded. : Société pour l'Échange des Plantes Vasculaires de .",54.68333053588867,9.416669845581056,1989-07-27,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Zostera noltii,Germany,"Germany: Niedersachsen. Nordsee, Norderney, Wattenmeer. 1935-09-05, Leg.: Ulrich Berger-Landefeldt.",53.70158386230469,7.233811378479004,1935-09-05,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Zostera marina,Germany,"Germany: Niedersachsen. Insel Norderney, Wattenmeer. 1935-09-05, Leg.: Berger-Landefeldt.",53.70256042480469,7.244796752929687,1935-09-05,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Taxus baccata,Germany,"Germany: Sachsen-Anhalt. Harz, Forst Thale, Bodetal, Eingang ins Kästen-Tal. Mehrere alte, zum Teil abgestorbene Exemplare. Meereshöhe: etwa 300 m. 1947-09-05, Leg.: Berger-Landefeldt.",51.7293586730957,10.992679595947266,1947-09-05,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Betula pubescens var. carpatica (Waldst. & Kit. ex Willd.) W.D.J.Koch,Germany,"Germany: Bayern. Hohe Rhön, Schwarzes Moor. Waldstreifen am Moorrand (Birken-Randwald). Meereshöhe: 780 m. 1934-07-01, Leg.: Berger-Landefeldt.",50.52169799804688,10.07008171081543,1934-07-01,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Picea sitchensis,Germany,"Germany: Sachsen-Anhalt. Harz, Forst Öhrenfeld, Hanneckenbruch, Meereshöhe: 600m. 1949-08-01 - 1949-08-31, Leg.: Berger-Landefeldt.",51.84299087524414,10.68866729736328,1949-08-01,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Leucanthemum ircutianum subsp. ircutianum DC.,Germany,"Kendlmühlfilze S Chiemsee, 530 m, Rundwanderweg im S-Teil, Entwässerungsgraben, trocken",47.783329010009766,12.433329582214355,1988-07-01,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Carpinus betulus,Germany,"Germany: Sachsen. Drohmberg bei Bautzen im Bergmischwald, Meereshöhe 350. 1947-04-16, Leg.: Schütze.",51.13141632080078,14.454751968383787,1947-04-16,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Carpinus betulus,Germany,"Germany: Sachsen. Schmoritzberg Kr. Bautzen im Eichenhainbuchenwald, Meereshöhe: 340. 1947-04-30, Leg.: Schütze.",51.13386154174805,14.475069999694824,1947-04-30,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Carpinus betulus L.,Germany,"Germany: Sachsen. Halbendorf Kr. Bautzen, Eichen-Hainbuchenwald, Meereshöhe 270. 1947-06-12, Leg.: Schütze.",51.101219177246094,14.473608016967772,1947-06-12,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Betula pubescens Ehrh.,Germany,"Germany: Sachsen. Ringenhain Kr. Bautzen, am Waldrand. Verbreitet in Mooren und feuchten Wäldern des nördl. Eurasiens. Meereshöhe 400. 1947-08-14, Leg.: Schütze.",51.07869720458984,14.327244758605955,1947-08-14,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Betula verrucosa Ehrh.,Germany,"Germany: Sachsen. Ringenhain Kr. Bautzen, am Waldrand. Sehr häufig in eurasischen Laub und Nadelwäldern. Meereshöhe: 400. 1947-08-14, Leg.: Schütze.",51.17853546142578,14.43213939666748,1947-08-14,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Larix decidua,Germany,"Germany: Sachsen. Schmoritzberg bei Bautzen an Waldwegen, Meereshöhe: 360. 1947-05-26, Leg.: Schütze.",51.13560485839844,14.471268653869627,1947-05-26,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Picea abies,Germany,"Germany: Sachsen. Schmoritzberg b. Bautzen, im Bergmischwald, Meereshöhe: 350m. 1947-04-30, Leg.: Th. Schütze.",51.134796142578125,14.468607902526855,1947-04-30,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Alnus incana,Germany,"Germany: Sachsen. Ringenhain Kr. Bautzen am Waldrand, Meereshöhe: 400. 1947-08-14, Leg.: Schütze.",51.07845306396485,14.327073097229004,1947-08-14,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Alnus incana (L.) Moench,Germany,"Germany: Sachsen. Oppack [Oppach] Kr. Löbau, im Steinbruchgelände. Nicht selten in feuchten Waldungen der zirkumpolaren Gebiete, Meereshöhe: 370. 1947-07-18, Leg.: Schütze.",51.06440353393555,14.522660255432127,1947-07-18,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Alnus glutinosa,Germany,"Germany: Sachsen. Grosspostwitz OL, im Bachgehölz. Sehr häufig in feuchten Waldungen Europas. Meereshöhe: 250. 1947-05-15, Leg.: Schütze.",51.11818313598633,14.439746856689451,1947-05-15,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Rhipsalis pilocarpa Loefgr.,Germany,"Cultivated in the Botanical Gardens of the University Bonn: Rhipsalideenhaus (Revier 12114, Akz.nr. 4509-5-1990, WB No. 35868,); provided by the Botanic Garden Heidelberg; originally collected in Brazil, Bahia, 80 km nordwestlich Salvador auf einzelstehendem Baum, leg.: W. Rauh 10.1973 (G. F. via Redeker)",,,2009-01-23,True,confirmed,85,medium,0.85,semantic_rule_detector,"country,locality",1,False,"Country is Germany, but the locality text contains strong foreign-country indicators.This can imply that the sample is collected abroad.","Medium outlier detected in country,locality by semantic_rule_detector."
Centaurea stoebe L.,Germany,"Havelland (Kreis), Seeburg, S Hahneberg, Silikat Trockenrasen",52.51805877685547,13.139169692993164,2011-08-02,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Centaurea stoebe L.,Germany,"Havelland (Kreis), Seeburg, S Hahneberg, Silikat Trockenrasen",52.51805877685547,13.139169692993164,2011-08-02,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Dianthus carthusianorum,Germany,"Germany: Brandenburg. Märkisch Oderland (Landkreis), Seelow (Gemeinde), Krugberg bei Neu-Werbig, Trockenrasen, 40 m. 2013-08-23, Leg.: Nordt 13052.",52.55472183227539,14.384444236755373,2013-08-23,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Dianthus carthusianorum,Germany,"Germany: Brandenburg. Kreis Gransee: Trockenrasen an der Bahn 1 km südlich Bahnhof Grüneberg. 1976-06-18, Leg.: K. Habisch.",52.861270904541016,13.219785690307615,1976-06-18,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Dianthus carthusianorum,Germany,"Germany: Brandenburg. Kreis Strausberg: Trockene Grasfläche nördlich des Großen Klobichsees bei Buckow/ Märk. Schweiz. 1975-08-26, Leg.: I. Heinrich.",52.557987213134766,14.121723175048828,1975-08-26,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Hedera helix L.,Germany,"Germany: Baden-Württemberg. Oberes Donautal zwischen Thiergarten und Neidingen. Jurakalkfelsen an der Eisenbahn. Meereshöhe: 600 m. 1935-07-06, Leg.: Berger-Landefeldt.",48.08100128173828,9.085692405700684,1935-07-06,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Salicornia stricta,Germany,"Germany: Niedersachsen. Insel Norderney, Wattenmeer. 1935-09-05, Leg.: Berger-Landefeldt.",53.71179962158203,7.208749771118164,1935-09-05,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Corispermum hyssopifolium,Germany,"Germany: Berlin. Berlin, zwischen Heiligensee und Konradshöhe, Bau am Wege nördlich Jagen 104 der Tegeler Forsten; sandiger Trockenrasen. 1959-10-03, Leg.: Ulrich Berger-Landefeldt.",52.59619903564453,13.225199699401855,1959-10-03,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Suaeda maritima,Germany,"Germany: Niedersachsen. Norderney, Wattenmeer. 1935-09-06, Leg.: Berger-Landefeldt.",53.71120071411133,7.144859790802002,1935-09-06,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Triticum turgidum subsp. dicoccum (Schrank ex Schübl.) Thell.,Germany,cult.,,,,True,confirmed,85,medium,0.85,semantic_rule_detector,"country,locality",1,False,"Country is Germany, but the locality text contains strong foreign-country indicators.This can imply that the sample is collected abroad.","Medium outlier detected in country,locality by semantic_rule_detector."
Triticum turgidum subsp. dicoccum (Schrank ex Schübl.) Thell.,Germany,cult.,,,,True,confirmed,85,medium,0.85,semantic_rule_detector,"country,locality",1,False,"Country is Germany, but the locality text contains strong foreign-country indicators.This can imply that the sample is collected abroad.","Medium outlier detected in country,locality by semantic_rule_detector."
Buxus sempervirens L.,Germany,"Rheinland-Pfalz, Kreis Koblenz, Moseltal, linke talseite, karden, hänge nördlich des ortes",,,1960-06-12,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Carex echinata Murray,Germany,"Germany: Bayern. Tiefenbach bei Oberstdorf, SSE Engenkopf. kleines Moor, in Sphagnum-Polstern. Alt.: 1090 m. 21.07.2014, Leg.: R. Hand & E. von Raab-Straube RH 6764.",47.39056015014648,10.224720001220703,2014-07-21,True,confirmed,85,medium,0.85,semantic_rule_detector,"country,locality",1,False,"Country is Germany, but the locality text contains strong foreign-country indicators.This can imply that the sample is collected abroad.","Medium outlier detected in country,locality by semantic_rule_detector."
Acer monspessulanum L.,Germany,"Germany: Rheinland-Pfalz. Kreis Kochem, Moseltal, linke Talseite, 1 Km nordostwärts Klotten, Dortebachtal, Meereshöhe: 200 m, Acero monspessulans-Quercetum. 1960-06-12, Leg.: Berger-Landefeldt.",50.17101287841797,7.212490081787109,1960-06-12,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Acer pseudoplatanus L.,Germany,"Germany: Sachsen. Schmoritzberg bei Bautzen im Bergmischwald. Meereshöhe: 350. 1947-05-21, Leg.: Schütze.",51.13642883300781,14.474851608276367,1947-05-21,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Potamogeton nitens,Germany,"Germany: Niedersachsen. Steinhuder Meer  beim Weißen Berg. 1965-06-27, Leg.: B.  [R. Bornkamm] 102.",52.49200439453125,9.33138370513916,1965-06-27,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Campanula rapunculoides L.,Germany,", Kaiserstuhl, Hasenweiler",,,1935-06-23,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Campanula Bononiensis L.,Germany,"Brandenburg, Angermünde, Parsteiner See, Nordostufer",,,1934-07-07,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Campanula rapunculoides L.,Germany,", , Kaiserstuhl, Elisbaittal südlich Eichetten",,,1937-06-10,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Campanula sibirica L.,Germany,"Brandenburg, Uckermark, Umark, Odertal bei Bellinchen Oderhänge",,,1932-07-16,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Campanula sibirica L.,Germany,"Brandenburg, Angermünde, Oderberg, Teufelsberg nahe dem Pimpinellenberg.",,,1936-05-31,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Jasione montana L.,Germany,"Berlin, Spandau, verk. Amalienhof",,,1960-09-13,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Jasione montana L.,Germany,"Brandenburg, Havelland, Gr.-Glienicke",,,,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Jasione perennis B.,Germany,", , Simmerwald. Bei Götznhain.",,,1935-06-27,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Jasione perennis L.,Germany,"Baden-Württemberg, , Schwarzwald, bei Saitenbeiz",,,1935-06-27,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Campanula rotundifolia L.,Germany,", , Hohe Rhön, südwestlich des schwarzen Moores",,,1934-09-01,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Buxus sempervirens L.,Germany,"Baden, Kreis Lörrach, Grenzart, Greu facker Horn.",,,1954-08-15,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Betula nana L.,Germany,"Germany: Niedersachsen. Harz, Brockenfeld, Hochmoor, Meereshöhe: 800 m. 1932-06-12, Leg.: Berger-Landefeldt.",51.78694915771485,10.58283805847168,1932-06-12,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Betula nana,Germany,"Germany: Sachsen-Anhalt. Harz, Forst Schierke, Jagen 30, am Brockenbett. Hochmoor. Meereshöhe: 900 m. Nicht ursprünglich. 1949-08-01 - 1949-08-31, Leg.: Berger-Landefeldt.",51.76066970825195,10.660395622253418,1949-08-01,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Arnica montana,Germany,"Germany: Bayern. Hohe  Rhön, nördlich des Schwarzen Moores. Nardetum. Meereshöhe 780 m. 1934-07-01, Leg.: Berger-Landefeldt.",50.518516540527344,10.066845893859863,1934-07-01,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Dianthus carthusianorum,Germany,"Germany: Brandenburg. Kreis Ober-Barnim. Strausberg, Straussee, Trockene Düne. 1932-07-02, Leg.: Ulrich Berger-Landefeldt.",52.58292007446289,13.878307342529297,1932-07-02,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Dianthus gratianopolitanus,Germany,"Germany: Baden-Württemberg. Oberes Donautal zwischen Hausen im Tal und Wildenstein. Mischwald. Meereshöhe 600-800 m. 1935-07-06, Leg.: Berger-Landefeldt.",48.06857299804688,9.01303768157959,1935-07-06,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Acer platanoides L.,Germany,"Germany: Sachsen. Cannewitz Kr. Bautzen Auenwald, Meereshöhe: 155. 1947-09-12, Leg.: Schütze.",51.20701599121094,14.57139015197754,1947-09-12,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Acer platanoides L.,Germany,"Germany: Sachsen. Rotstein bei Löbau Sa, im Bergwald. Meereshöhe 440. 1947-05-08, Leg.: Schütze.",51.10538101196289,14.764680862426758,1947-05-08,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Acer platanoides L.,Germany,"Germany: Sachsen. Schmoritzberg bei Bautzen, Meereshöhe: 350. 1947-04-30, Leg.: Schütze.",51.13631439208984,14.474191665649414,1947-04-30,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Poa badensis Willd.,Germany,"Germany: Hessen. Landkreis Darmstadt-Dieburg, Pfungstadt, Bahnstrecke Darmstadt-Bickenbach, ca. 540 m SSW Übergang der Seeheimer Straße. Sandtrockenrasen an Bahnböschung. Alt.: 118 m. 16.04.2014, Leg.: U. Amarell 5128.",49.78361129760742,8.613329887390137,2014-04-16,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Armeria maritima subsp. elongata (Hoffm.) Bonnier,Germany,"Germany: Mecklenburg-Vorpommern. Mecklenburgische Seenplatte, Rechlin, zwischen NSG Müritzsteilufer bei Rechlin und Landstraße. Halbtrockenrasen. Alt.: 70 m. Leg.: E. Zippel 13108.",53.36333084106445,12.769720077514648,,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Dianthus carthusianorum,Germany,"Germany: Brandenburg. Uckermark, ca. 15 km WSW von Prenzlau, Plateau-Abhang ca. 200 m NNW des Sternhagener Sees (d. h. NW der Badebucht), alt. 79 m. Steppenartige grasreiche Halbtrockenrasen am südexponierten Hang. 2009-09-20, Leg.: Peter Hein 13488.",53.256126403808594,13.774394989013672,2009-09-20,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Jurinea armeniaca Sosn.,Germany,"Cultivated in the Botanic Garden Berlin; originally collected in Armenia: Syunik Marz, Aras river valley near Agarak, ca. 2 km NE of bridge nto Iran, Alt.: 550m. Artemisia fragrans semi-desert, in rock cliffs. leg. Aghababyan,M.; Hein,P. & Raab-Straube,E. von; 12013-07-07; no 2013-120.",,,2015-05-27,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Glyceria maxima (Hartm.) Holmb. subsp. maxima,Germany,"Germany: Bayern. Andechs, Seachtn, NW-Teil. Röhricht. Alt.: 724m. 29.07.2016, Leg.: R. Hand, M. Berghofer & C. Niederbichler RH 7784.",47.96221923828125,11.207500457763672,2016-07-29,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Glyceria maxima (Hartm.) Holmb. subsp. maxima,Germany,"Germany: Bayern. Andechs, Seachtn, NW-Teil. Röhricht. Alt.: 724m. 29.07.2016, Leg.: R. Hand, M. Berghofer & C. Niederbichler RH 7784.",47.96221923828125,11.207500457763672,2016-07-29,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Potamogeton lucens L.,Germany,"Germany: Bayern. Andechs, Seachtn, NW-Teil. submers in Uferzone. Alt.: 724m. 29.07.2016, Leg.: R. Hand, M. Berghofer & C. Niederbichler RH 7785.",47.96221923828125,11.207500457763672,2016-07-29,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Potamogeton lucens L.,Germany,"Germany: Bayern. Andechs, Seachtn, NW-Teil. submers in Uferzone. Alt.: 724m. 29.07.2016, Leg.: R. Hand, M. Berghofer & C. Niederbichler RH 7785.",47.96221923828125,11.207500457763672,2016-07-29,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Gymnadenia conopsea (L.) R. Br.,Germany,"Schachengebiet, Königsweg, W-Hang Steilenberg. Matte.",47.432891845703125,11.134389877319336,2016-08-07,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Salsola tragus,Germany,"Germany: Brandenburg. Trockenrasen an der Brücke über den Silo-Kanal undweit des Quenz-Sees. 1975-08-22, Leg.: D. Benkert.",52.414798736572266,12.493599891662598,1975-08-22,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Austrocynoglossum latifolium (R.Br.) R.R.Mill,Germany,"Germany: Berlin. Cultivated in the greenhouse in Berlin. Source collection: seed collected by Jan Allen & Joanne King in Australia, New South Wales. Flat land either side of track in Claustral Canynon [Canyon], appr. 60 km N of South Tomah Trig, close to end of Charleys road. Kraznozem clay loam soils derived from basalt rock. Under Acacia melanoxylon and Doryphora sassafras, with Pteridium esculentum, Melicytus dentatus and Dennstaedtia davallioides, Gahnia sp. Occasional Rubus sp. (introduced blackberry). 2011-02-21, Leg.: M. Weigend, Jan Allen & Joanne King 9441.",-33.55777740478516,150.42416381835938,2011-02-21,True,confirmed,85,medium,0.85,semantic_rule_detector,"country,locality",1,False,"Country is Germany, but the locality text contains strong foreign-country indicators.This can imply that the sample is collected abroad.","Medium outlier detected in country,locality by semantic_rule_detector."
