FullNameCache,Country,Locality,Latitude,Longitude,CollectionDateBegin,outlier_detected,outlier_status,outlier_confidence,outlier_severity,outlier_score,outlier_primary_detector,outlier_primary_field,outlier_model_count,llm_flagged,outlier_reason,outlier_summary
Gentiana utriculosa L.,Germany,"Germany: Bayern. Bischofswiesen-Loipl, Hauptforstweg SW Hinterstockerlehen, am markanter Kurve. sickerfeuchte, halboffene Böschung. Alt.: 1036 m. 06.07.2018, Leg.: R. Hand 9072.",47.64638900756836,12.91944980621338,2018-07-06,True,fuzzy,5,info,0.0543786232199834,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.63, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Euphorbia amygdaloides L. subsp. amygdaloides,Germany,"Germany: Bayern. Bischofswiesen-Hallthurm, Hauptforstweg im Hang E Holzstube. Wegrand in Mischwald. Alt.: 748 m. 06.07.2018, Leg.: R. Hand 9070.",47.69388961791992,12.945280075073242,2018-07-06,True,fuzzy,5,info,0.0537582856815764,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.58, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Gymnadenia odoratissima (L.) Rich,Germany,"Germany: Bayern. Bischofswiesen-Loipl, Hauptforstweg SW Hinterstockerlehen. grasiger Wegrand. Alt.: 958 m. 06.07.2018, Leg.: R. Hand 9071.",47.64611053466797,12.91944980621338,2018-07-06,True,fuzzy,5,info,0.0543822599562751,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.63, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Herminium monorchis (L.) R.Br.,Germany,"Germany: Bayern. Bad Reichenhall, zwischen Schlegelmulde und Hochschlegel. grasiger Wegrand in Latschenbeständen. Alt.: 1619 m. 07.07.2018, Leg.: R. Hand & M. Berghofer RH 9078.",47.69306182861328,12.883330345153809,2018-07-07,True,fuzzy,5,info,0.0537690962538406,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.58, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Bistorta vivipara (L.) Delarbre,Germany,"Germany: Bayern. Bad Reichenhall, Predigtstuhl, zwischen Seilbahnstation und Gipfel. subalpine Matte. Alt.: 1561 m. 07.07.2018, Leg.: R. Hand & M. Berghofer RH 9074.",47.696388244628906,12.8774995803833,2018-07-07,True,fuzzy,5,info,0.0537256546915622,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.58, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Traunsteinera globosa (L.) Rchb.,Germany,"Germany: Bayern. Bad Reichenhall, Predigtstuhl, zwischen Seilbahnstation und Gipfel. subalpine Matte. Alt.: 1561 m. 07.07.2018, Leg.: R. Hand & M. Berghofer RH 9073.",47.696388244628906,12.8774995803833,2018-07-07,True,fuzzy,5,info,0.0537256546915622,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.58, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Arabis ciliata Clairv.,Germany,"Germany: Bayern. Bad Reichenhall, Schlegelmulde, wenige m Richtung Predigtstuhl-Gipfel. felsige Wegböschung. Alt.: 1562 m. 07.07.2018, Leg.: R. Hand & M. Berghofer RH 9077.",47.695560455322266,12.880829811096191,2018-07-07,True,fuzzy,5,info,0.0537364652638265,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.58, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Symphytum tuberosum subsp. angustifolium (A.Kern.) Nyman,Germany,"Germany: Bayern. Bad Reichenhall, Predigtstuhl, zwischen Seilbahnstation und Gipfel. in lichtem Fichtenbestand. Alt.: 1598 m. 07.07.2018, Leg.: R. Hand & M. Berghofer RH 9075.",47.695560455322266,12.87833023071289,2018-07-07,True,fuzzy,5,info,0.0537364652638265,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.58, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Bupleurum ranunculoides L. subsp. ranunculoides,Germany,"Germany: Bayern. Blaichach-Gunzesried, Nagelfluhkette, um das Hochgrat-Gipfelkreuz. Steinrasen am Grat. Alt.: 1830 m. 13.07.2018, Leg.: R. Hand & M. Berghofer RH 9146.",47.49528121948242,10.07861042022705,2018-07-13,True,fuzzy,6,info,0.0563520259321082,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.76, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Dianthus sylvestris Wulfen subsp. sylvestris,Germany,"Germany: Bayern. Blaichach-Gunzesried, Nagelfluhkette, vom Hochgrat-Gipfel etwas Richtung Seilbahnstation. Steinrasen. Alt.: 1814 m. 13.07.2018, Leg.: R. Hand & M. Berghofer RH 9149.",47.49444961547852,10.076939582824709,2018-07-13,True,fuzzy,6,info,0.0563628863226777,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.76, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Cerinthe alpina Schult. subsp. alpina,Germany,"Germany: Bayern. Blaichach-Gunzesried, Nagelfluhkette, etwas oberhalb Unterer Gelchenwangalpe, an einer scharfen Wegkurve. im Halbschatten am Fuß einer felsigen Wegböschung. Alt.: 1496 m. 13.07.2018, Leg.: R. Hand & M. Berghofer RH 9151.",47.494998931884766,10.093050003051758,2018-07-13,True,fuzzy,6,info,0.0563557124867052,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.76, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Epilobium alpestre (Jacq.) Krock.,Germany,"Germany: Bayern. Berchtesgaden, oberer Eckerfirst. Hochstaudengesellschaft. Alt.: 1788 m. 08.07.2018, Leg.: R. Hand 9099.",47.60583114624024,13.070280075073242,2018-07-08,True,fuzzy,5,info,0.0549082914426257,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.66, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Aster alpinus L. subsp. alpinus,Germany,"Germany: Bayern. Berchtesgaden, oberer Eckerfirst. Felsbank, absonnig. Alt.: 1788 m. 08.07.2018, Leg.: R. Hand 9098.",47.60583114624024,13.070280075073242,2018-07-08,True,fuzzy,5,info,0.0549082914426257,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.66, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Oxytropis montana (L.) DC.,Germany,"Germany: Bayern. Berchtesgaden, oberhalb Purtschellerhaus am Marterl auf dem unteren Eckerfirst. felsige Böschung in Matte. Alt.: 1729 m. 08.07.2018, Leg.: R. Hand 9088.",47.60832977294922,13.07139015197754,2018-07-08,True,fuzzy,5,info,0.0548756604526116,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.66, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Trichophorum alpinum (L.) Pers.,Germany,"Germany: Bayern. Oberstdorf, Jauchenmoos SSW Verkehrskreisel N des Orts, Mittelabschnitt, zur Straße hin. Streuwiese. Alt.: 785 m. 10.07.2018, Leg.: R. Hand 9106.",47.42277908325195,10.265830039978027,2018-07-10,True,fuzzy,6,info,0.0572988726438785,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.82, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Doronicum austriacum Jacq.,Germany,"Germany: Bayern. Berchtesgaden, zwischen Enzianhütte und Eckersattel, 1. Forstwegkurve. Hochstaudengesellschaft. Alt.: 1318 m. 08.07.2018, Leg.: R. Hand 9084.",47.61555099487305,13.071669578552246,2018-07-08,True,fuzzy,5,info,0.0547813544005554,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.65, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Doronicum austriacum Jacq.,Germany,"Germany: Bayern. Berchtesgaden, zwischen Enzianhütte und Eckersattel, 1. Forstwegkurve. Hochstaudengesellschaft. Alt.: 1318 m. 08.07.2018, Leg.: R. Hand 9084.",47.61555099487305,13.071669578552246,2018-07-08,True,fuzzy,5,info,0.0547813544005554,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.65, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Linum alpinum Jacq.,Germany,"Germany: Bayern. Berchtesgaden, oberhalb Eckersattel, Hangkante neben Holzstiege in Höhe der 1. Sitzbank. Wildheuplanke. Alt.: 1478 m. 08.07.2018, Leg.: R. Hand 9085.",47.61249923706055,13.074170112609863,2018-07-08,True,fuzzy,5,info,0.0548212090448475,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.65, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Linum alpinum Jacq.,Germany,"Germany: Bayern. Berchtesgaden, oberhalb Eckersattel, Hangkante neben Holzstiege in Höhe der 1. Sitzbank. Wildheuplanke. Alt.: 1478 m. 08.07.2018, Leg.: R. Hand 9085.",47.61249923706055,13.074170112609863,2018-07-08,True,fuzzy,5,info,0.0548212090448475,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.65, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Pseudorchis albida (L.) Á.Löve & D.Löve subsp. albida,Germany,"Germany: Bayern. Oberstdorf, zwischen Gundsattel und Untergern, am Weg zum Sessellift. saure Matte mit viel Nardus stricta. Alt.: 1783 m. 11.07.2018, Leg.: R. Hand 9127.",47.34054946899414,10.211389541625977,2018-07-11,True,fuzzy,6,info,0.0583727560343299,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.89, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Andromeda polifolia L.,Germany,"Germany: Bayern. Oberstdorf, Jauchenmoos SSW Verkehrskreisel N des Orts, Mittelabschnitt. Hochmoorreste. Alt.: 785 m. 10.07.2018, Leg.: R. Hand 9105.",47.42277908325195,10.265830039978027,2018-07-10,True,fuzzy,6,info,0.0572988726438785,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.82, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Pleurospermum austriacum (L.) Hoffm.,Germany,"Germany: Bayern. Oberstdorf-Gerstruben, am Weg durch den Hölltobel, unterer Abschnitt. artenreicher Mischwald. Alt.: 945 m. 10.07.2018, Leg.: R. Hand 9108.",47.36861038208008,10.305830001831056,2018-07-10,True,fuzzy,6,info,0.0580062925800638,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.87, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Pleurospermum austriacum (L.) Hoffm.,Germany,"Germany: Bayern. Oberstdorf-Gerstruben, am Weg durch den Hölltobel, unterer Abschnitt. artenreicher Mischwald. Alt.: 945 m. 10.07.2018, Leg.: R. Hand 9108.",47.36861038208008,10.305830001831056,2018-07-10,True,fuzzy,6,info,0.0580062925800638,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.87, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Linum alpinum Jacq.,Germany,"Germany: Bayern. Berchtesgaden, mittlerer Eckerfirst. felsige Gratkante. Alt.: 1768 m. 08.07.2018, Leg.: R. Hand 9090.",47.60721969604492,13.07139015197754,2018-07-08,True,fuzzy,5,info,0.0548901575794729,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.66, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Saxifraga moschata Wulfen,Germany,"Germany: Bayern. Oberstdorf, Nebelhorngebiet, etwas unterhalb Gipfel auf Seilbahntrasse. an Felsen. Alt.: 2198 m. 12.07.2018, Leg.: R. Hand 9132.",47.42139053344727,10.342499732971191,2018-07-12,True,fuzzy,6,info,0.0573170065070313,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.82, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Thesium alpinum L.,Germany,"Germany: Bayern. Blaichach-Gunzesried, Nagelfluhkette, vom Hochgrat-Gipfel etwas Richtung Seilbahnstation. Steinrasen. Alt.: 1814 m. 13.07.2018, Leg.: R. Hand & M. Berghofer RH 9148.",47.49444961547852,10.076939582824709,2018-07-13,True,fuzzy,6,info,0.0563628863226777,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.76, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Phyteuma betonicifolium Vill.,Germany,"Germany: Bayern. Oberstdorf, Gundsattel, etwas unterhalb am talführenden Weg an Gabel zum Sessellift. saure Matte mit viel Nardus stricta. Alt.: 1786 m. 11.07.2018, Leg.: R. Hand 9123.",47.34054946899414,10.211669921875,2018-07-11,True,fuzzy,6,info,0.0583727560343299,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.89, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Polygala alpestris Rchb.,Germany,"Germany: Bayern. Berchtesgaden, oberer Eckerfirst. felsiger Hang. Alt.: 1810 m. 08.07.2018, Leg.: R. Hand 9095.",47.605281829833984,13.069720268249512,2018-07-08,True,fuzzy,5,info,0.0549154652785984,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.66, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Polygala alpestris Rchb.,Germany,"Germany: Bayern. Oberstdorf, Nebelhorngebiet, unterhalb Gipfel, etwas E Sessellifttrasse, Richtung Koblat. Schneetälchen. Alt.: 2071 m. 12.07.2018, Leg.: R. Hand 9138.",47.41999816894531,10.348609924316406,2018-07-12,True,fuzzy,6,info,0.0573351901884897,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.82, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Gentiana purpurea L.,Germany,"Germany: Bayern. Oberstdorf, zwischen Gundsattel und Untergern, am Weg zum Sessellift. saure Matte mit viel Nardus stricta. Alt.: 1783 m. 11.07.2018, Leg.: R. Hand 9126.",47.34054946899414,10.211389541625977,2018-07-11,True,fuzzy,6,info,0.0583727560343299,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.89, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Gentiana pannonica Scop.,Germany,"Germany: Bayern. Berchtesgaden, oberhalb Eckersattel, Hangkante neben Holzstiege in Höhe der 1. Sitzbank. Wildheuplanke. Alt.: 1478 m. 08.07.2018, Leg.: R. Hand 9086.",47.61249923706055,13.074170112609863,2018-07-08,True,fuzzy,5,info,0.0548212090448475,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.65, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Gentiana pannonica Scop.,Germany,"Germany: Bayern. Berchtesgaden, oberhalb Eckersattel, Hangkante neben Holzstiege in Höhe der 1. Sitzbank. Wildheuplanke. Alt.: 1478 m. 08.07.2018, Leg.: R. Hand 9086.",47.61249923706055,13.074170112609863,2018-07-08,True,fuzzy,5,info,0.0548212090448475,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.65, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Erigeron glabratus Bluff & Fingerh. subsp. glabratus,Germany,"Germany: Bayern. Blaichach-Gunzesried, Nagelfluhkette, um das Hochgrat-Gipfelkreuz. Steinrasen am Grat. Alt.: 1830 m. 13.07.2018, Leg.: R. Hand & M. Berghofer RH 9147.",47.49528121948242,10.07861042022705,2018-07-13,True,fuzzy,6,info,0.0563520259321082,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.76, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Orobanche flava F.W.Schultz,Germany,"Germany: Bayern. Bischofswiesen-Hallthurm, Hauptforstweg im Hang E Holzstube. Wegrand. Alt.: 748 m. 06.07.2018, Leg.: R. Hand 9069.",47.69388961791992,12.945280075073242,2018-07-06,True,fuzzy,5,info,0.0537582856815764,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.58, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Lonicera henryi Hemsl.,Germany,"Germany: Rheinland-Pfalz. Bollendorf, ca. 40 m WNW römischem Felsengrab am Pölsenhof. Forst. Alt.: 200 m. 28.07.2018, Leg.: R. Hand, R. Fritsch, S. Caspari & al. RH 9166.",49.83943939208984,6.3222198486328125,2018-07-28,True,fuzzy,5,info,0.0532181478297703,modified_zscore_detector,decimalLongitude,1,False,"decimalLongitude value has modified z-score -3.55, above threshold 3.5.",Info outlier detected in decimalLongitude by modified_zscore_detector.
Lonicera henryi Hemsl.,Germany,"Germany: Rheinland-Pfalz. Bollendorf, ca. 40 m WNW römischem Felsengrab am Pölsenhof. Forst. Alt.: 200 m. 28.07.2018, Leg.: R. Hand, R. Fritsch, S. Caspari & al. RH 9166.",49.83943939208984,6.3222198486328125,2018-07-28,True,fuzzy,5,info,0.0532181478297703,modified_zscore_detector,decimalLongitude,1,False,"decimalLongitude value has modified z-score -3.55, above threshold 3.5.",Info outlier detected in decimalLongitude by modified_zscore_detector.
Mentha arvensis L.,Germany,"Germany: Rheinland-Pfalz. Bollendorf, zwischen Pölsenhof und Muhmenlay unweit Abzweigung vom Hauptforstweg. Waldwegrand. Alt.: 210 m. 28.07.2018, Leg.: R. Hand, R. Fritsch, S. Caspari & al. RH 9167.",49.84804916381836,6.3272199630737305,2018-07-28,True,fuzzy,5,info,0.0531717715652564,modified_zscore_detector,decimalLongitude,1,False,"decimalLongitude value has modified z-score -3.54, above threshold 3.5.",Info outlier detected in decimalLongitude by modified_zscore_detector.
Vicia sylvatica L.,Germany,"Germany: Bayern. Berchtesgaden, mittlerer Eckerfirst. felsige Gratkante. Alt.: 1768 m. 08.07.2018, Leg.: R. Hand 9091.",47.60721969604492,13.07139015197754,2018-07-08,True,fuzzy,5,info,0.0548901575794729,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.66, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Veronica chamaedrys L. s. str.,Germany,"Germany: Bayern. Berchtesgaden, oberer Eckerfirst. Felsbank, absonnig. Alt.: 1788 m. 08.07.2018, Leg.: R. Hand 9092.",47.60583114624024,13.070280075073242,2018-07-08,True,fuzzy,5,info,0.0549082914426257,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.66, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Carex ornithopoda subsp. elongata (Leyb.) Vierh.,Germany,"Germany: Bayern. Oberstdorf, oben am Talweg, der am Gundsattel abzweigt. kurzrasige Böschung, saures Substrat. Alt.: 1807 m. 11.07.2018, Leg.: R. Hand 9125.",47.3408317565918,10.210000038146973,2018-07-11,True,fuzzy,6,info,0.0583690694797329,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.89, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Carex ornithododa Willd. s. l.,Germany,"Germany: Bayern. Bad Reichenhall, E-Hang Schreck unweit Wegekreuzung. Kalkblockhalde, auf Felsen. Alt.: 1680 m. 07.07.2018, Leg.: R. Hand & M. Berghofer RH 9083.",47.68777847290039,12.890560150146484,2018-07-07,True,fuzzy,5,info,0.0538380946067714,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.59, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Picris hieracioides L. s. l.,Germany,"Germany: Bayern. Oberstdorf-Dietersberg, Trettachtal, an der westlichen Straße zum Christlessee. artenreiche Mähwiese, hängig. Alt.: 937 m. 10.07.2018, Leg.: R. Hand 9109.",47.370548248291016,10.299169540405272,2018-07-10,True,fuzzy,6,info,0.0579809848809383,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.87, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Nasturtium microphyllum (Boenn.) Rchb.,Germany,"Germany: Bayern. Fischen, NE Bahnhof in einem Graben im Park unweit des Minigolfgeländes. Flachwasser, relativ klar und kalkreich. Alt.: 766 m. 09.07.2018, Leg.: R. Hand 9103.",47.457218170166016,10.274169921875,2018-07-09,True,fuzzy,6,info,0.0568491129830418,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.79, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Festuca apennina De Not.,Germany,"Germany: Bayern. Berchtesgaden, Serpentinen wenig unterhalb Purtschellerhaus. Wegrand. Alt.: 1651 m. 08.07.2018, Leg.: R. Hand 9102.",47.6108283996582,13.071940422058104,2018-07-08,True,fuzzy,5,info,0.0548430294625974,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.66, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Festuca apennina De Not.,Germany,"Germany: Bayern. Berchtesgaden, Serpentinen wenig unterhalb Purtschellerhaus. Wegrand. Alt.: 1651 m. 08.07.2018, Leg.: R. Hand 9102.",47.6108283996582,13.071940422058104,2018-07-08,True,fuzzy,5,info,0.0548430294625974,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.66, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Crepis pyrenaica (L.) Greuter,Germany,"Germany: Bayern. Berchtesgaden, oberhalb Eckersattel, Hangkante neben Holzstiege in Höhe der 2. Sitzbank. Wildheuplanke. Alt.: 1507 m. 08.07.2018, Leg.: R. Hand 9087.",47.61222076416016,13.073610305786133,2018-07-08,True,fuzzy,5,info,0.0548248457811391,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.65, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Crepis pyrenaica (L.) Greuter,Germany,"Germany: Bayern. Berchtesgaden, oberhalb Eckersattel, Hangkante neben Holzstiege in Höhe der 2. Sitzbank. Wildheuplanke. Alt.: 1507 m. 08.07.2018, Leg.: R. Hand 9087.",47.61222076416016,13.073610305786133,2018-07-08,True,fuzzy,5,info,0.0548248457811391,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.65, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Saxifraga oppositifolia L. subsp. oppositifolia,Germany,"Germany: Bayern. Berchtesgaden, oberer Eckerfirst. Felsbank, absonnig. Alt.: 1788 m. 08.07.2018, Leg.: R. Hand 9093.",47.60583114624024,13.070280075073242,2018-07-08,True,fuzzy,5,info,0.0549082914426257,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.66, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Silene acaulis subsp. longiscapa Vierh.,Germany,"Germany: Bayern. Berchtesgaden, oberer Eckerfirst. Felsbank, absonnig. Alt.: 1788 m. 08.07.2018, Leg.: R. Hand 9094.",47.60583114624024,13.070280075073242,2018-07-08,True,fuzzy,5,info,0.0549082914426257,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.66, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Ranunculus polyanthemos subsp. nemorosus (DC.) Schübl. & G.Martens,Germany,"Germany: Bayern. Berchtesgaden, oberhalb Purtschellerhaus am Marterl auf dem unteren Eckerfirst. felsige Böschung in Matte. Alt.: 1729 m. 08.07.2018, Leg.: R. Hand 9101.",47.60832977294922,13.07139015197754,2018-07-08,True,fuzzy,5,info,0.0548756604526116,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.66, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Ranunculus polyanthemos subsp. nemorosus (DC.) Schübl. & G.Martens,Germany,"Germany: Bayern. Berchtesgaden, oberhalb Purtschellerhaus am Marterl auf dem unteren Eckerfirst. felsige Böschung in Matte. Alt.: 1729 m. 08.07.2018, Leg.: R. Hand 9101.",47.60832977294922,13.07139015197754,2018-07-08,True,fuzzy,5,info,0.0548756604526116,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.66, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Trifolium pratense L. subsp. pratense,Germany,"Germany: Bayern. Oberstdorf, Nebelhorngebiet, vom Edmund-Probst-Haus Richtung Zeiger, nach der 1. Bachquerung. Matte. Alt.: 1893 m. 12.07.2018, Leg.: R. Hand 9141.",47.4113883972168,10.348050117492676,2018-07-12,True,fuzzy,6,info,0.0574476301036988,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.83, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Orchis mascula subsp. speciosa (W.D.J.Koch) Hegi,Germany,"Germany: Bayern. Blaichach-Gunzesried, Nagelfluhkette, aufsteigender Hangweg SE Hochgratgipfel, nahe einem kleinen Rinnsal in einem Hangeinschnitt. mehr oder weniger saure Matte. Alt.: 1708 m. 13.07.2018, Leg.: R. Hand & M. Berghofer RH 9145.",47.49306106567383,10.07861042022705,2018-07-13,True,fuzzy,6,info,0.0563810201858307,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.76, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Luzula alpina Hoppe,Germany,"Germany: Bayern. Oberstdorf, Fellhorn, direkt an Seilbahnstation. Matte. Alt.: 1971 m. 11.07.2018, Leg.: R. Hand 9111.",47.34804916381836,10.21555995941162,2018-07-11,True,fuzzy,6,info,0.058274813245982,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.88, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Helianthemum nummularium subsp. grandiflorum (Scop.) Schinz & Thell.,Germany,"Germany: Bayern. Blaichach-Gunzesried, Nagelfluhkette, am Fahrweg zwischen Scheidwang- und Unterer Gelchenwandalpe. felsige Böschung. Alt.: 1439 m. 13.07.2018, Leg.: R. Hand & M. Berghofer RH 9143.",47.48944091796875,10.098050117492676,2018-07-13,True,fuzzy,6,info,0.0564282977576223,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.76, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Minuartia sedoides (L.) Hiern,Germany,"Germany: Bayern. Berchtesgaden, oberes Ende Eckerfirst, am Beginn des Felssteigs. schattige Felsen. Alt.: 1828 m. 08.07.2018, Leg.: R. Hand 9096.",47.60499954223633,13.069439888000488,2018-07-08,True,fuzzy,5,info,0.0549191518331954,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.66, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
